"t","i","r","c","wVC","cap"
2027,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,2000
2020,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1920
2019,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1920
2036,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,500
2038,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,500
2033,"SUBCRITICAL-COAL","Bihar","init-2",1864.46,195
2030,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,2000
2032,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,2000
2037,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1920
2031,"SUBCRITICAL-COAL","Bihar","init-2",1864.46,195
2018,"SUBCRITICAL-COAL","Bihar","init-2",2024.34,1035
2017,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,2000
2033,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1920
2026,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,2000
2026,"SUBCRITICAL-COAL","Bihar","init-2",2065.03672727273,825
2040,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1260
2033,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,1500
2022,"SUBCRITICAL-COAL","Bihar","init-2",2024.34,1035
2023,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1920
2037,"SUBCRITICAL-COAL","Bihar","init-2",1864.46,195
2030,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1920
2039,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1260
2035,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,500
2018,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,2000
2037,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,500
2029,"SUBCRITICAL-COAL","Bihar","init-2",1864.46,195
2027,"SUBCRITICAL-COAL","Bihar","init-2",1864.46,195
2030,"SUBCRITICAL-COAL","Bihar","init-2",1864.46,195
2034,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1920
2032,"SUBCRITICAL-COAL","Bihar","init-2",1864.46,195
2025,"SUBCRITICAL-COAL","Bihar","init-2",2024.34,1035
2034,"SUBCRITICAL-COAL","Bihar","init-2",1864.46,195
2035,"SUBCRITICAL-COAL","Bihar","init-2",1864.46,195
2021,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1920
2024,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1920
2024,"SUBCRITICAL-COAL","Bihar","init-2",2024.34,1035
2028,"SUPERCRITICAL-COAL","Bihar","init-7",3615.95,1920
2022,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,2000
2020,"SUBCRITICAL-COAL","Bihar","init-2",2024.34,1035
2024,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,2000
2034,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,1000
2020,"SUBCRITICAL-COAL","Bihar","init-1",1761.7,2000
2036,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1447.12458053691,7748
2018,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2038,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1432.75860784314,7650
2031,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2021,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2038,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",1014.72730964467,1970
2026,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2019,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2019,"SUBCRITICAL-COAL","Chhattisgarh","init-3",806.85,2200
2027,"SUBCRITICAL-COAL","Chhattisgarh","init-2",485.19,1000
2036,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2035,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2038,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2029,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2032,"SUBCRITICAL-COAL","Chhattisgarh","init-3",911.22375,1600
2021,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2041,"SUBCRITICAL-COAL","Chhattisgarh","init-4",2086.45913043478,1150
2026,"SUBCRITICAL-COAL","Chhattisgarh","init-3",911.22375,1600
2040,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",1218.24,1370
2033,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1410.95757390531,8998
2017,"SUBCRITICAL-COAL","Chhattisgarh","init-3",806.85,2200
2033,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2034,"SUBCRITICAL-COAL","Chhattisgarh","init-3",1089.83,1100
2031,"SUBCRITICAL-COAL","Chhattisgarh","init-2",485.19,1000
2025,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2029,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2030,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2020,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2041,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2022,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2019,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2032,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2035,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1447.12458053691,7748
2026,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2029,"SUBCRITICAL-COAL","Chhattisgarh","init-2",485.19,1000
2039,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2032,"SUBCRITICAL-COAL","Chhattisgarh","init-2",485.19,1000
2031,"SUBCRITICAL-COAL","Chhattisgarh","init-3",911.22375,1600
2026,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2027,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2021,"SUBCRITICAL-COAL","Chhattisgarh","init-2",493.71,2500
2025,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2025,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2017,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2028,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2022,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2020,"SUBCRITICAL-COAL","Chhattisgarh","init-2",493.71,2500
2023,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2034,"SUBCRITICAL-COAL","Chhattisgarh","init-2",480.49,500
2018,"SUBCRITICAL-COAL","Chhattisgarh","init-2",493.71,2500
2030,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2033,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2021,"SUBCRITICAL-COAL","Chhattisgarh","init-3",806.85,2200
2017,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2033,"SUBCRITICAL-COAL","Chhattisgarh","init-3",911.22375,1600
2040,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2022,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2023,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2028,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2020,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2036,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2035,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2025,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2039,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1452.90290714286,7000
2023,"SUBCRITICAL-COAL","Chhattisgarh","init-2",493.71,2500
2017,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2034,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1438.98677794449,7998
2032,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2020,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2036,"SUBCRITICAL-COAL","Chhattisgarh","init-3",1151.39,500
2028,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2023,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2022,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2035,"SUBCRITICAL-COAL","Chhattisgarh","init-2",480.49,500
2028,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2031,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2037,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",898.113764258555,2630
2039,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",1014.72730964467,1970
2030,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2026,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2031,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2032,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2030,"SUBCRITICAL-COAL","Chhattisgarh","init-3",911.22375,1600
2023,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2038,"SUBCRITICAL-COAL","Chhattisgarh","init-3",1151.39,500
2017,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2027,"SUBCRITICAL-COAL","Chhattisgarh","init-3",911.22375,1600
2022,"SUBCRITICAL-COAL","Chhattisgarh","init-2",493.71,2500
2022,"SUBCRITICAL-COAL","Chhattisgarh","init-3",806.85,2200
2018,"SUBCRITICAL-COAL","Chhattisgarh","init-3",806.85,2200
2021,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2025,"SUBCRITICAL-COAL","Chhattisgarh","init-3",911.22375,1600
2029,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2033,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2026,"SUBCRITICAL-COAL","Chhattisgarh","init-2",485.19,1000
2025,"SUBCRITICAL-COAL","Chhattisgarh","init-2",485.19,1000
2019,"SUBCRITICAL-COAL","Chhattisgarh","init-2",493.71,2500
2041,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",1218.24,685
2018,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2029,"SUBCRITICAL-COAL","Chhattisgarh","init-3",911.22375,1600
2020,"SUBCRITICAL-COAL","Chhattisgarh","init-3",806.85,2200
2027,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2027,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2030,"SUBCRITICAL-COAL","Chhattisgarh","init-2",485.19,1000
2018,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2033,"SUBCRITICAL-COAL","Chhattisgarh","init-2",480.49,500
2024,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2024,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2028,"SUBCRITICAL-COAL","Chhattisgarh","init-3",911.22375,1600
2031,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2032,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2024,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2034,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2021,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2024,"SUBCRITICAL-COAL","Chhattisgarh","init-3",911.22375,1600
2024,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2019,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2030,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2035,"SUBCRITICAL-COAL","Chhattisgarh","init-3",1109.0675,800
2023,"SUBCRITICAL-COAL","Chhattisgarh","init-3",868.701111111111,1800
2017,"SUBCRITICAL-COAL","Chhattisgarh","init-2",493.71,2500
2040,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1518.69221889055,3335
2019,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2029,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2027,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2036,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2037,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1437.93137280416,7685
2034,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2028,"SUBCRITICAL-COAL","Chhattisgarh","init-2",485.19,1000
2037,"SUBCRITICAL-COAL","Chhattisgarh","init-3",1151.39,500
2037,"SUPERCRITICAL-COAL","Chhattisgarh","init-1",518.46,360
2018,"SUBCRITICAL-COAL","Chhattisgarh","init-4",1454.32409212146,9748
2034,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2037,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,135
2035,"SUPERCRITICAL-COAL","Chhattisgarh","init-2",781.795443037975,3950
2020,"SUBCRITICAL-COAL","Chhattisgarh","init-1",18.52,270
2024,"SUBCRITICAL-COAL","Chhattisgarh","init-2",492.29,2000
2043,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2017,"CCGT-GAS","Delhi","init-1",582.03,282
2021,"CCGT-GAS","Delhi","init-1",582.03,282
2026,"CCGT-GAS","Delhi","init-1",582.03,282
2031,"CCGT-GAS","Delhi","init-1",582.03,282
2032,"CCGT-GAS","Delhi","init-1",582.03,282
2026,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2018,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2043,"CCGT-GAS","Delhi","init-1",582.03,102
2039,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2027,"CCGT-GAS","Delhi","init-1",582.03,282
2017,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2025,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2021,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2018,"CCGT-GAS","Delhi","init-1",582.03,282
2046,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2027,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2033,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2030,"CCGT-GAS","Delhi","init-1",582.03,282
2048,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2048,"CCGT-GAS","Delhi","init-1",582.03,102
2050,"CCGT-GAS","Delhi","init-1",582.03,102
2023,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2032,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2019,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2036,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2044,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2040,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2046,"CCGT-GAS","Delhi","init-1",582.03,102
2030,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2022,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2044,"CCGT-GAS","Delhi","init-1",582.03,102
2031,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2039,"CCGT-GAS","Delhi","init-1",582.03,282
2038,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2038,"CCGT-GAS","Delhi","init-1",582.03,282
2025,"CCGT-GAS","Delhi","init-1",582.03,282
2035,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2033,"CCGT-GAS","Delhi","init-1",582.03,282
2047,"CCGT-GAS","Delhi","init-1",582.03,102
2019,"CCGT-GAS","Delhi","init-1",582.03,282
2049,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2050,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2047,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2037,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2023,"CCGT-GAS","Delhi","init-1",582.03,282
2024,"CCGT-GAS","Delhi","init-1",582.03,282
2020,"CCGT-GAS","Delhi","init-1",582.03,282
2049,"CCGT-GAS","Delhi","init-1",582.03,102
2040,"CCGT-GAS","Delhi","init-1",582.03,282
2041,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2022,"CCGT-GAS","Delhi","init-1",582.03,282
2045,"CCGT-GAS","Delhi","init-1",582.03,102
2036,"CCGT-GAS","Delhi","init-1",582.03,282
2045,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2034,"CCGT-GAS","Delhi","init-1",582.03,282
2029,"CCGT-GAS","Delhi","init-1",582.03,282
2042,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2037,"CCGT-GAS","Delhi","init-1",582.03,282
2041,"CCGT-GAS","Delhi","init-1",582.03,282
2034,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2024,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2028,"CCGT-GAS","Delhi","init-1",582.03,282
2029,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2028,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2020,"CCGT-GAS","Delhi","init-2",2619.29667519182,1955
2042,"CCGT-GAS","Delhi","init-1",582.03,102
2035,"CCGT-GAS","Delhi","init-1",582.03,282
2036,"CCGT-GAS","Goa","init-7",2505.23,48
2035,"CCGT-GAS","Goa","init-7",2505.23,48
2032,"CCGT-GAS","Goa","init-7",2505.23,48
2026,"CCGT-GAS","Goa","init-7",2505.23,48
2038,"CCGT-GAS","Goa","init-7",2505.23,48
2030,"CCGT-GAS","Goa","init-7",2505.23,48
2050,"CCGT-GAS","Goa","init-7",2505.23,48
2044,"CCGT-GAS","Goa","init-7",2505.23,48
2023,"CCGT-GAS","Goa","init-7",2505.23,48
2027,"CCGT-GAS","Goa","init-7",2505.23,48
2017,"CCGT-GAS","Goa","init-7",2505.23,48
2046,"CCGT-GAS","Goa","init-7",2505.23,48
2025,"CCGT-GAS","Goa","init-7",2505.23,48
2021,"CCGT-GAS","Goa","init-7",2505.23,48
2048,"CCGT-GAS","Goa","init-7",2505.23,48
2031,"CCGT-GAS","Goa","init-7",2505.23,48
2024,"CCGT-GAS","Goa","init-7",2505.23,48
2041,"CCGT-GAS","Goa","init-7",2505.23,48
2019,"CCGT-GAS","Goa","init-7",2505.23,48
2018,"CCGT-GAS","Goa","init-7",2505.23,48
2033,"CCGT-GAS","Goa","init-7",2505.23,48
2022,"CCGT-GAS","Goa","init-7",2505.23,48
2029,"CCGT-GAS","Goa","init-7",2505.23,48
2039,"CCGT-GAS","Goa","init-7",2505.23,48
2034,"CCGT-GAS","Goa","init-7",2505.23,48
2047,"CCGT-GAS","Goa","init-7",2505.23,48
2040,"CCGT-GAS","Goa","init-7",2505.23,48
2028,"CCGT-GAS","Goa","init-7",2505.23,48
2045,"CCGT-GAS","Goa","init-7",2505.23,48
2020,"CCGT-GAS","Goa","init-7",2505.23,48
2042,"CCGT-GAS","Goa","init-7",2505.23,48
2049,"CCGT-GAS","Goa","init-7",2505.23,48
2037,"CCGT-GAS","Goa","init-7",2505.23,48
2043,"CCGT-GAS","Goa","init-7",2505.23,48
2018,"SUBCRITICAL-LIGNITE","Gujarat","init-7",799.294050632911,790
2023,"SUBCRITICAL-COAL","Gujarat","init-4",2568.55,210
2028,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2017,"SUBCRITICAL-LIGNITE","Gujarat","init-7",799.294050632911,790
2030,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2017,"CCGT-GAS","Gujarat","init-3",2542.02,160
2017,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2036,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2026,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2033,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2030,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2026,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2026,"CCGT-GAS","Gujarat","init-3",2542.02,160
2027,"CCGT-GAS","Gujarat","init-3",2542.02,160
2025,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2033,"SUBCRITICAL-LIGNITE","Gujarat","init-7",773.465384615385,325
2018,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2030,"CCGT-GAS","Gujarat","init-3",2542.02,160
2027,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2050,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2034,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2024,"SUBCRITICAL-LIGNITE","Gujarat","init-7",799.294050632911,790
2022,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2046,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2030,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,488.45
2034,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2018,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2028,"SUBCRITICAL-LIGNITE","Gujarat","init-7",773.465384615385,325
2022,"SUBCRITICAL-COAL","Gujarat","init-3",2120.97411066669,1205.06
2022,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2033,"CCGT-GAS","Gujarat","init-3",2542.02,160
2036,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2023,"SUBCRITICAL-COAL","Gujarat","init-3",2022.85178968027,805.06
2027,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2027,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2036,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2027,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,595.06
2018,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2034,"CCGT-GAS","Gujarat","init-3",2542.02,160
2017,"SUBCRITICAL-COAL","Gujarat","init-4",2568.55,210
2030,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2029,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,488.45
2029,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2032,"SUBCRITICAL-LIGNITE","Gujarat","init-7",773.465384615385,325
2033,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2017,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2034,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2017,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2024,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2022,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2022,"CCGT-GAS","Gujarat","init-3",2542.02,160
2017,"SUBCRITICAL-COAL","Gujarat","init-3",2120.97411066669,1205.06
2037,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2021,"SUBCRITICAL-LIGNITE","Gujarat","init-7",799.294050632911,790
2028,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,595.06
2031,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2018,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2048,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2031,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2027,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2036,"SUPERCRITICAL-COAL","Gujarat","init-7",911.908584337349,6640
2024,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2019,"SUBCRITICAL-COAL","Gujarat","init-5",2811.08704545455,3960
2017,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2017,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2020,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2034,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2023,"SUBCRITICAL-LIGNITE","Gujarat","init-7",799.294050632911,790
2046,"CCGT-GAS","Gujarat","init-3",2542.02,160
2030,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2046,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2030,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2046,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2017,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2023,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2047,"CCGT-GAS","Gujarat","init-3",2542.02,160
2036,"CCGT-GAS","Gujarat","init-3",2542.02,160
2020,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2027,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2022,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2037,"CCGT-GAS","Gujarat","init-3",2542.02,160
2020,"SUBCRITICAL-COAL","Gujarat","init-3",2120.97411066669,1205.06
2020,"SUBCRITICAL-COAL","Gujarat","init-4",2568.55,210
2050,"CCGT-GAS","Gujarat","init-3",2542.02,160
2025,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,595.06
2019,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2026,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2021,"SUBCRITICAL-COAL","Gujarat","init-3",2120.97411066669,1205.06
2045,"CCGT-GAS","Gujarat","init-3",2542.02,160
2021,"SUBCRITICAL-COAL","Gujarat","init-4",2568.55,210
2024,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2042,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2025,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2040,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2048,"CCGT-GAS","Gujarat","init-2",1608.03935897436,624
2018,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2028,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2019,"SUBCRITICAL-LIGNITE","Gujarat","init-7",799.294050632911,790
2018,"SUBCRITICAL-COAL","Gujarat","init-3",2120.97411066669,1205.06
2031,"CCGT-GAS","Gujarat","init-5",4482.97551724138,3190
2019,"SUBCRITICAL-COAL","Gujarat","init-4",2568.55,210
2031,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,488.45
2019,"SUBCRITICAL-COAL","Gujarat","init-3",2120.97411066669,1205.06
2036,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,376
2036,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2040,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2027,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2031,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2033,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2046,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2022,"SUBCRITICAL-COAL","Gujarat","init-4",2568.55,210
2041,"SUBCRITICAL-COAL","Gujarat","init-5",2988.49,250
2021,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2031,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2030,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
